71881	Ο	A	I	1	a	little	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:13
74140	ὀνοματικός	A	I	1	a	consisting of nouns,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:5
74140	ὀνοματικός	A	I	1	a	consisting of nouns,	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:9:5:6
74140	ὀνοματικός	A	I	1	a	consisting of nouns,	urn:cts:greekLit:tlg0082.tlg002:204:15
74142	ὀνοματισμός	A	I	1	a	list of names,	Perseus:abo:pap,P.Oxy.:1910:362
74143	ὀνοματογραφία	A	I	1	a	writing of names,	urn:cts:greekLit:tlg0527.tlg017:6:12
74143	ὀνοματογραφία	A	I	1	a	writing of names,	urn:cts:greekLit:tlg0544.tlg002:11:67
74144	ὀνοματοθεσία1	A	I	1	a	the giving a name, nomenclature,	urn:cts:greekLit:tlg4083.tlg001:39:23
74145	ὀνοματοθέσια2	A	I	1	a	nominalia	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74146	ὀνοματοθετέω	A	I	1	a	give a name,	urn:cts:greekLit:tlg4019.tlg002:105:16
74146	ὀνοματοθετέω	A	I	1	a	give a name,	urn:cts:greekLit:tlg4083.tlg001:32:6
74146	ὀνοματοθετέω	A	I	1	a	give a name,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74147	ὀνοματοθέτης	A	I	1	a	one who gives a name, namer,	urn:cts:greekLit:tlg0059.tlg018:175b
74148	ὀνοματοθετικός	A	I	1	a	prone to name-giving,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:5:60
74149	ὀνοματοθήρας	A	I	1	a	word-hunter,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:3:98a
74149	ὀνοματοθήρας	A	I	1	a	word-hunter,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:14:649b
74151	ὀνοματολόγος	A	I	1	a	collector of words,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:9:397a
74151	ὀνοματολόγος	A	II	1	a	one who tells people's names,	urn:cts:greekLit:tlg0007.tlg050:8
74152	ὀνοματομάχος	A	I	1	a	fighting about a word, expression,	urn:cts:greekLit:tlg0555.tlg004:2:7:33:1
74153	ὀνοματοποιέω	A	I	1	a	coin names,	urn:cts:greekLit:tlg0086.tlg006:7a:5
74153	ὀνοματοποιέω	A	I	1	a	coin names,	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1:1108a:18
74153	ὀνοματοποιέω	A	I	1	a	coin names,	urn:cts:greekLit:tlg0086.tlg044:104b:36
74153	ὀνοματοποιέω	A	I	1	a	coin names,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74153	ὀνοματοποιέω	A	I	1	a	coin names,	urn:cts:greekLit:tlg0018.tlg001:1:602
74153	ὀνοματοποιέω	A	I	1	a	coin names,	urn:cts:greekLit:tlg0544.tlg002:1:314
74153	ὀνοματοποιέω	A	I	1	a	coin names,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74154	ὀνοματοποίησις	A	I	1	a	the coining of a name	urn:cts:greekLit:tlg9010.tlg001.perseus-grc1:
74155	ὀνοματοποιία	A	I	1	a	the coining of a word in imitation of a sound,	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:14:2:28
74155	ὀνοματοποιία	A	I	1	a	the coining of a word in imitation of a sound,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74155	ὀνοματοποιία	A	I	1	a	the coining of a word in imitation of a sound,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74156	ὀνοματοποιός	A	I	1	a	coiner of names,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:3:99c
74156	ὀνοματοποιός	A	I	1	a	coiner of names,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:p.230
74156	ὀνοματοποιός	A	I	1	a	coiner of names,	urn:cts:greekLit:tlg0199.tlg001.perseus-grc1:
74158	ὀνοματουργία	A	I	1	a	the making of names,	urn:cts:greekLit:tlg4036.tlg009:p.44
74160	ὀνοματώδης	A	I	1	a	of the nature of a name	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74161	ὀνόπορδον	A	I	1	a	pellitory, Parietaria cretica,	urn:cts:greekLit:tlg0521.tlg001:161
74161	ὀνόπορδον	A	I	1	a	pellitory, Parietaria cretica,	urn:cts:latinLit:phi0978.phi001:27:110
74161	ὀνόπορδον	A	I	1	a	pellitory, Parietaria cretica,	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
74162	ὀνοπρόσωπος	A	I	1	a	ass-faced,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74162	ὀνοπρόσωπος	A	I	1	a	ass-faced,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74162	ὀνοπρόσωπος	A	I	1	a	ass-faced,	urn:cts:greekLit:tlg0062.tlg027:14
74163	ὀνόπυξος	A	I	1	a	cotton-thistle, Onopordon illyricum,	urn:cts:greekLit:tlg0093.tlg001:6:4:3
74163	ὀνόπυξος	A	I	1	a	cotton-thistle, Onopordon illyricum,	urn:cts:latinLit:phi0978.phi001:21:94
74164	ὀνόρυγχος	A	I	1	a	bunilla,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:11:558
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:135
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0086.tlg014:580b:3
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:191
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:192
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0086.tlg014:499b:19
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0086.tlg030:663a:23
74165	ὄνος	A	I	1	a	ass,	urn:cts:greekLit:tlg0545.tlg001:3:41
74165	ὄνος	A	I	2	a	ass's	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:191
74165	ὄνος	A	I	2	a	ass's	urn:cts:greekLit:tlg0059.tlg012:260c
74165	ὄνος	A	I	2	a	ass's	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:331
74165	ὄνος	A	I	5	a	an ass	urn:cts:greekLit:tlg0434.tlg001:52
74165	ὄνος	A	I	5	a	an ass	urn:cts:greekLit:tlg0429.tlg001:1
74165	ὄνος	A	I	5	a	an ass	urn:cts:greekLit:tlg0097.tlg001:7:30
74165	ὄνος	A	I	5	a	an ass	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74165	ὄνος	A	II	1	a	hake, Merluccius vulgaris,	urn:cts:greekLit:tlg0521.tlg001:67
74165	ὄνος	A	II	1	a	hake, Merluccius vulgaris,	urn:cts:greekLit:tlg0086.tlg014:599b:33
74165	ὄνος	A	II	1	a	hake, Merluccius vulgaris,	urn:cts:greekLit:tlg0086.tlg051:326
74165	ὄνος	A	II	1	a	hake, Merluccius vulgaris,	urn:cts:greekLit:tlg0465.tlg001:3:3
74165	ὄνος	A	II	1	a	hake, Merluccius vulgaris,	urn:cts:greekLit:tlg0023.tlg001.perseus-grc1:1:151
74165	ὄνος	A	III	1	a	wood-louse,	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:363
74165	ὄνος	A	III	1	a	wood-louse,	urn:cts:greekLit:tlg0086.tlg014:557a:23
74165	ὄνος	A	III	1	a	wood-louse,	urn:cts:greekLit:tlg0093.tlg001:4:3:6
74165	ὄνος	A	III	1	a	wood-louse,	urn:cts:greekLit:tlg0093.tlg001:11
74165	ὄνος	A	IV	1	a	wingless locust,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74165	ὄνος	A	VII	1	a	windlass,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:7:36
74165	ὄνος	A	VII	1	a	windlass,	urn:cts:greekLit:tlg0627.tlg009.perseus-grc1:31
74165	ὄνος	A	VII	1	a	windlass,	urn:cts:greekLit:tlg0086.tlg023:853b:12
74165	ὄνος	A	VII	2	a	the upper millstone	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:1:5:5
74165	ὄνος	A	VII	2	a	the upper millstone	urn:cts:greekLit:tlg0402.tlg001:13
74165	ὄνος	A	VII	2	a	the upper millstone	urn:cts:greekLit:tlg0402.tlg001:204
74165	ὄνος	A	VII	2	a	the upper millstone	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
74165	ὄνος	A	VII	2	a	the upper millstone	urn:cts:greekLit:tlg0650.tlg001:6:83
74165	ὄνος	A	VII	2	a	the upper millstone	urn:cts:greekLit:tlg4040.tlg001.perseus-grc1:
74165	ὄνος	A	VII	2	a	the upper millstone	urn:cts:greekLit:tlg0086.tlg036:964b:38
74165	ὄνος	A	VII	3	a	beaker, winecup,	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:616
74165	ὄνος	A	VII	3	a	beaker, winecup,	urn:cts:greekLit:tlg1866.tlg001:2
74165	ὄνος	A	VII	3	a	beaker, winecup,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74165	ὄνος	A	VII	4	a	spindle	urn:cts:greekLit:tlg0542.tlg001:7:32
74165	ὄνος	A	VII	4	a	spindle	urn:cts:greekLit:tlg0542.tlg001:10:125
74165	ὄνος	A	VII	4	a	spindle	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
74165	ὄνος	A	VII	5	a	coping	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:372
74165	ὄνος	A	VII	5	a	coping	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:158
74165	ὄνος	A	VIII	1	a	ass's load,	Perseus:abo:pap,P.Fay.:67:2
74166	ὄνοσις	A	I	1	a	blame,	urn:cts:greekLit:tlg4083.tlg001:733:61
74167	ὀνοσκελίς	A	I	1	a	she with the ass's legs	urn:cts:greekLit:tlg0019.tlg010.perseus-grc1:1048
74168	ὄνοσμα	A	I	1	a	stone bugloss, Onosma echinoides,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74168	ὄνοσμα	A	I	1	a	stone bugloss, Onosma echinoides,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74168	ὄνοσμα	A	I	1	a	stone bugloss, Onosma echinoides,	urn:cts:latinLit:phi0978.phi001:27:110
74170	ὀνοστάσιον	A	I	1	a	ass-stall,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74171	ὀνοστός	A	I	1	a	to be blamed	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:9:164
74171	ὀνοστός	A	I	1	a	to be blamed	urn:cts:greekLit:tlg2444.tlg001.perseus-grc1:1235
74171	ὀνοστός	A	I	1	a	to be blamed	urn:cts:greekLit:tlg4083.tlg001:1101:2
74171	ὀνοστός	A	I	1	a	to be blamed	urn:cts:greekLit:tlg0033.tlg004.perseus-grc1:4(3).50
74171	ὀνοστός	A	I	1	a	to be blamed	urn:cts:greekLit:tlg0533.tlg002:20
74171	ὀνοστός	A	I	1	a	to be blamed	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:4:91
74172	ὀνοστύππαξ	A	I	1	a	donkey-ropeseller	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:94
74173	ὀνοσφαγία	A	I	1	a	sacrifice of asses,	urn:cts:greekLit:tlg0533.tlg001:188
74174	ὀνοτάζω	A	I	1	a	blame,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:30
74174	ὀνοτάζω	A	I	1	a	blame,	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:258
74174	ὀνοτάζω	A	I	1	a	blame,	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:10c
74174	ὀνοτάζω	A	I	1	a	blame,	urn:cts:greekLit:tlg0013.tlg005.perseus-grc1:254
74176	ὀνοτρόφος	A	I	1	a	donkey-keeper,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74178	ὀνοφορβός	A	I	1	a	ass-keeper,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:6:68
74178	ὀνοφορβός	A	I	1	a	ass-keeper,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:69
74180	ὀνοχειλές	A	I	1	a	Cretan bugloss, Echium parviflorum,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74180	ὀνοχειλές	A	I	1	a	Cretan bugloss, Echium parviflorum,	urn:cts:greekLit:tlg0093.tlg001:7:10:3
74180	ὀνοχειλές	A	I	1	a	Cretan bugloss, Echium parviflorum,	urn:cts:latinLit:phi0978.phi001:22:51
74180	ὀνοχειλές	A	I	1	a	Cretan bugloss, Echium parviflorum,	urn:cts:greekLit:tlg0718.tlg001:5
74180	ὀνοχειλές	A	I	1	a	Cretan bugloss, Echium parviflorum,	urn:cts:greekLit:tlg0715.tlg001:7:3
74180	ὀνοχειλές	A	I	1	a	Cretan bugloss, Echium parviflorum,	urn:cts:greekLit:tlg0715.tlg001:p.187
74181	ὀνόχηλον	A	I	1	a	ass's hoof,	urn:cts:greekLit:tlg0022.tlg001:838
74182	ὄντα	A	I	1	a	(sum), the things which actually exist, the present,	urn:cts:greekLit:tlg0006.tlg014.perseus-grc1:14
74182	ὄντα	A	I	2	a	reality, truth,	urn:cts:greekLit:tlg0059.tlg007.perseus-grc1:263d
74182	ὄντα	A	I	2	a	reality, truth,	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:532c
74182	ὄντα	A	II	1	a	that which one has, property, fortune	urn:cts:greekLit:tlg0014.tlg018.perseus-grc1:102
74183	ὀντοποιέω	A	I	1	a	make things to be,	urn:cts:greekLit:tlg4066.tlg003:65
74184	ὀντότης	A	I	1	a	reality,	urn:cts:greekLit:tlg0732.tlg004:641:27
74184	ὀντότης	A	I	1	a	reality,	urn:cts:greekLit:tlg4031.tlg002:13:7
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0006.tlg009.perseus-grc1:610
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:223
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0006.tlg018.perseus-grc1:[
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:86
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:286
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:289
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0650.tlg001:4:65
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0059.tlg007.perseus-grc1:263d
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0537.tlg003:220
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:656e
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0028.tlg002.perseus-grc1:2:10
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0028.tlg004.perseus-grc1:10
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg1446.tlg001.perseus-grc1:
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0059.tlg012:247c
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0059.tlg012:247e
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:597d
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0059.tlg012:260a
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:490a
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0410.tlg001:212:6
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0541.tlg001:367
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74185	ὄντως	A	I	1	a	(sum), really, actually, verily,	urn:cts:greekLit:tlg1446.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:8:248
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:204
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:205
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:1180
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:4:63
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:3:108
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:2:68
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0006.tlg012.perseus-grc1:471
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0020.tlg003.perseus-grc1:266
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:64
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:8
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:1:3
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0086.tlg014:486b:20
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0086.tlg030:690a:9
74189	ὄνυξ	A	I	1	a	talons, claws,	urn:cts:greekLit:tlg0006.tlg001.perseus-grc1:401
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg0006.tlg001.perseus-grc1:159
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg1781.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg1589.tlg001:12:93
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg0219.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg0219.tlg001:5:13
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	1	a	my fingers' ends,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	2	a	tiptoe,	urn:cts:greekLit:tlg0006.tlg012.perseus-grc1:840
74189	ὄνυξ	A	I	2	a	tiptoe,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	2	a	tiptoe,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:8:349b
74189	ὄνυξ	A	I	3	a	nail	urn:cts:greekLit:tlg1625.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	3	a	nail	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	3	a	nail	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	3	a	nail	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	3	a	nail	urn:cts:greekLit:tlg0081.tlg006:13
74189	ὄνυξ	A	I	3	a	nail	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	3	a	nail	urn:cts:greekLit:tlg1599.tlg001:66:37
74189	ὄνυξ	A	I	3	a	nail	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	I	3	a	nail	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:111
74189	ὄνυξ	A	I	5	a	claws,	urn:cts:greekLit:tlg0383.tlg001:113
74189	ὄνυξ	A	I	5	a	claws,	urn:cts:greekLit:tlg9009.tlg001:7:57
74189	ὄνυξ	A	II	1	a	fluke	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	II	2	a	an instrument fixed by a surgeon to his finger,	urn:cts:greekLit:tlg0627.tlg038:7
74189	ὄνυξ	A	II	2	a	an instrument fixed by a surgeon to his finger,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	1	a	the white part at the end of rose-petals	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	2	a	hypopyon,	urn:cts:greekLit:tlg0718.tlg007:30
74189	ὄνυξ	A	III	2	a	hypopyon,	urn:cts:greekLit:tlg0715.tlg001:3:22:23
74189	ὄνυξ	A	III	3	a	part of the liver,	urn:cts:greekLit:tlg0564.tlg003:180
74189	ὄνυξ	A	III	3	a	part of the liver,	urn:cts:greekLit:tlg0022.tlg001:560
74189	ὄνυξ	A	III	4	a	veined gem, onyx,	urn:cts:greekLit:tlg0527.tlg032:28:16
74189	ὄνυξ	A	III	4	a	veined gem, onyx,	urn:cts:greekLit:tlg0527.tlg032:66
74189	ὄνυξ	A	III	4	a	veined gem, onyx,	urn:cts:greekLit:tlg0526.tlg004.perseus-grc1:5:5:7
74189	ὄνυξ	A	III	4	a	veined gem, onyx,	urn:cts:greekLit:tlg0062.tlg041:32
74189	ὄνυξ	A	III	4	a	veined gem, onyx,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	4	a	veined gem, onyx,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	5	a	onycha,	urn:cts:greekLit:tlg0527.tlg002:30:34
74189	ὄνυξ	A	III	5	a	onycha,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	5	a	onycha,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	5	a	onycha,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	5	a	onycha,	Perseus:abo:pap,P.Oxy.:1142:4
74189	ὄνυξ	A	III	7	a	operculum of the	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	7	a	operculum of the	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	7	a	operculum of the	urn:cts:greekLit:tlg0722.tlg001:5:77:1
74189	ὄνυξ	A	III	7	a	operculum of the	urn:cts:greekLit:tlg0715.tlg001:7:3
74189	ὄνυξ	A	III	7	a	operculum of the	urn:cts:greekLit:tlg0461.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	8	a	Lithodomus,	urn:cts:greekLit:tlg0634.tlg001.perseus-grc1:
74189	ὄνυξ	A	III	8	a	Lithodomus,	urn:cts:greekLit:tlg0722.tlg001:2:58:106
74189	ὄνυξ	A	III	9	a	unguis,	urn:cts:greekLit:tlg0199.tlg001.perseus-grc1:
74191	ὀνυχάλειμμα	A	I	1	a	ointment of	urn:cts:greekLit:tlg4085.tlg001:111:5
74191	ὀνυχάλειμμα	A	I	1	a	ointment of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:100
74192	ὀνυχιαῖος	A	I	1	a	of a nail's breadth,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74192	ὀνυχιαῖος	A	I	1	a	of a nail's breadth,	urn:cts:greekLit:tlg0199.tlg001.perseus-grc1:
74193	ὀνυχίζω	A	I	1	a	pare the nails.	urn:cts:greekLit:tlg2003.tlg012:339b
74193	ὀνυχίζω	A	I	1	a	pare the nails.	urn:cts:greekLit:tlg2023.tlg001:28:154
74193	ὀνυχίζω	A	I	1	a	pare the nails.	urn:cts:greekLit:tlg0527.tlg012:19:24(25)
74193	ὀνυχίζω	A	I	1	a	pare the nails.	urn:cts:greekLit:tlg0434.tlg001:455
74193	ὀνυχίζω	A	III	1	a	examine with the nail, examine closely,	urn:cts:greekLit:tlg0553.tlg001:4
74193	ὀνυχίζω	A	III	1	a	examine with the nail, examine closely,	urn:cts:greekLit:tlg2003.tlg001:5:162c
74193	ὀνυχίζω	A	III	1	a	examine with the nail, examine closely,	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
74193	ὀνυχίζω	A	III	1	a	examine with the nail, examine closely,	urn:cts:greekLit:tlg4040.tlg001.perseus-grc1:
74193	ὀνυχίζω	A	III	1	a	examine with the nail, examine closely,	urn:cts:greekLit:tlg0019.tlg012:834
74193	ὀνυχίζω	A	IV	1	a	overreach,	urn:cts:greekLit:tlg0553.tlg001:1:22
74194	ὀνυχιμαῖος	A	I	1	a	of the size of nail-parings, diminutive,	urn:cts:greekLit:tlg0408.tlg001:879
74195	ὀνύχινος	A	I	1	a	made of onyx,	urn:cts:greekLit:tlg0408.tlg001:111:4
74195	ὀνύχινος	A	I	1	a	made of onyx,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74195	ὀνύχινος	A	I	1	a	made of onyx,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:70
74195	ὀνύχινος	A	I	1	a	made of onyx,	urn:cts:greekLit:tlg1866.tlg001:25
74195	ὀνύχινος	A	I	1	a	made of onyx,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
74195	ὀνύχινος	A	I	1	a	made of onyx,	urn:cts:greekLit:tlg0007.tlg058:58
74195	ὀνύχινος	A	I	2	a	like onyx,	urn:cts:latinLit:phi0978.phi001:15:55
74195	ὀνύχινος	A	I	2	a	like onyx,	Perseus:abo:pap,P.Oxy.:114:6
74195	ὀνύχινος	A	I	2	a	like onyx,	Perseus:abo:pap,P.Oxy.:1026:10
74195	ὀνύχινος	A	I	2	a	like onyx,	Perseus:abo:pap,P.Gen.:68:6
74195	ὀνύχινος	A	II	1	a	made of	Perseus:abo:pap,P.Gen.:111:5
74195	ὀνύχινος	A	II	1	a	made of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
