51583	καβάδης	A	I	1	a	military garment named after the Persian king	urn:cts:greekLit:tlg9022.tlg001:12:792
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0006.tlg008.perseus-grc1:548
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:2:2:21
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:494d
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0014.tlg018.perseus-grc1:150
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0014.tlg002.perseus-grc1:5
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:12
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0541.tlg001:530:19
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0086.tlg037:470b:12
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2:49
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1:1116b:7
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0537.tlg001:15
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0537.tlg006:3p.62U
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg1321.tlg001:59
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:10(11).93
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4:126
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0086.tlg036:881a:39
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:929
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0497.tlg001:174:21
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0541.tlg029:260
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:971
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg4036.tlg010:2:167
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:19:9
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0658.tlg001:10:30
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0541.tlg047:51
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0018.tlg001:1:153
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0086.tlg002:403a:2
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0086.tlg009.perseus-grc1:1217b:21
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0541.tlg001:1101
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0537.tlg006:3p.61U
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg1628.tlg001:p.7
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0074.tlg-02:2:17:6
56586	κενός	A	I	2	a	empty, fruitless, void	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56586	κενός	A	II	1	a	destitute, bereft	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:931
56586	κενός	A	II	1	a	destitute, bereft	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:754
56586	κενός	A	II	1	a	destitute, bereft	urn:cts:greekLit:tlg0006.tlg007.perseus-grc1:230
56586	κενός	A	II	1	a	destitute, bereft	urn:cts:greekLit:tlg0006.tlg016.perseus-grc1:688
56586	κενός	A	II	1	a	destitute, bereft	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:621a
56586	κενός	A	II	1	a	destitute, bereft	urn:cts:greekLit:tlg0059.tlg031:75a
56586	κενός	A	II	1	a	destitute, bereft	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:486c
56586	κενός	A	II	1	a	destitute, bereft	urn:cts:greekLit:tlg0085.tlg008:241
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:298
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:15:214
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:7:131
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0085.tlg004.perseus-grc1:353
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:359
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:495
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0402.tlg001:216
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:370e
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0527.tlg001:31:42
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:986
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0036.tlg001:1:59
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0085.tlg002.perseus-grc1:484
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0026.tlg003.perseus-grc1:146
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:5:15
56586	κενός	A	II	2	a	empty-handed	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56586	κενός	A	II	2	b	devoid of wit, vain, pretentious	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:3:45
56586	κενός	A	II	2	b	devoid of wit, vain, pretentious	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:709
56586	κενός	A	II	2	b	devoid of wit, vain, pretentious	urn:cts:greekLit:tlg0019.tlg009.perseus-grc1:530
56586	κενός	A	II	2	b	devoid of wit, vain, pretentious	urn:cts:greekLit:tlg0031.tlg020.perseus-grc1:2:20
56587	κενόσαρκος	A	I	1	a	destitute of flesh, meagre,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56588	κενοσπουδέω	A	I	1	a	to be zealous about frivolities	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:16:4:3
56588	κενοσπουδέω	A	I	1	a	to be zealous about frivolities	urn:cts:greekLit:tlg0553.tlg001:4:11
56589	κενοσπουδία	A	I	1	a	zealous pursuit of frivolities	urn:cts:greekLit:tlg0081.tlg001:6:70
56589	κενοσπουδία	A	I	1	a	zealous pursuit of frivolities	urn:cts:greekLit:tlg0004.tlg001.perseus-grc1:6:26
56589	κενοσπουδία	A	I	1	a	zealous pursuit of frivolities	urn:cts:greekLit:tlg0562.tlg001:7:3
56590	κενόσπουδος	A	I	1	a	zealous about frivolities	urn:cts:greekLit:tlg1431.tlg001:1:3:11
56590	κενόσπουδος	A	I	1	a	zealous about frivolities	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56590	κενόσπουδος	A	I	1	a	zealous about frivolities	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56590	κενόσπουδος	A	I	1	a	zealous about frivolities	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56590	κενόσπουδος	A	I	1	a	zealous about frivolities	urn:cts:greekLit:tlg0722.tlg001:47:14:3
56590	κενόσπουδος	A	I	1	a	zealous about frivolities	urn:cts:greekLit:tlg0004.tlg001.perseus-grc1:9:67
56590	κενόσπουδος	A	I	1	a	zealous about frivolities	urn:cts:latinLit:phi0474.phi057.perseus-lat1:9:1:1
56590	κενόσπουδος	A	I	1	a	zealous about frivolities	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56591	κενοταφέω	A	I	1	a	honour with an empty tomb	urn:cts:greekLit:tlg0006.tlg014.perseus-grc1:1060
56591	κενοταφέω	A	I	1	a	honour with an empty tomb	urn:cts:greekLit:tlg0006.tlg014.perseus-grc1:1546
56591	κενοταφέω	A	I	1	a	honour with an empty tomb	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56592	κενοτάφιον	A	I	1	a	empty tomb, cenotaph	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:6:4:9
56592	κενοτάφιον	A	I	1	a	empty tomb, cenotaph	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56592	κενοτάφιον	A	I	1	a	empty tomb, cenotaph	urn:cts:greekLit:tlg0551.tlg014.perseus-grc1:96
56592	κενοτάφιον	A	I	1	a	empty tomb, cenotaph	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56592	κενοτάφιον	A	I	1	a	empty tomb, cenotaph	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56592	κενοτάφιον	A	I	1	a	empty tomb, cenotaph	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56592	κενοτάφιον	A	II	1	a	image	urn:cts:greekLit:tlg0527.tlg011:19:13
56593	κενότης	A	I	1	a	emptiness	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:585b
56593	κενότης	A	I	1	a	emptiness	urn:cts:greekLit:tlg0059.tlg031:58b
56593	κενότης	A	I	1	a	emptiness	urn:cts:greekLit:tlg0093.tlg003:54
56593	κενότης	A	I	1	a	emptiness	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:
56593	κενότης	A	I	1	a	emptiness	urn:cts:greekLit:tlg0081.tlg005:20
56593	κενότης	A	I	1	a	emptiness	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56593	κενότης	A	I	1	a	emptiness	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56595	κενοφωνέω	A	I	1	a	speakidly	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56596	κενοφωνία	A	I	1	a	vain talking	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:2
56596	κενοφωνία	A	I	1	a	vain talking	urn:cts:greekLit:tlg0031.tlg015.perseus-grc1:6:20
56596	κενοφωνία	A	I	1	a	vain talking	urn:cts:greekLit:tlg0031.tlg016.perseus-grc1:2:16
56596	κενοφωνία	A	I	1	a	vain talking	urn:cts:greekLit:tlg2034.tlg023:58
56596	κενοφωνία	A	I	1	a	vain talking	urn:cts:greekLit:tlg2734.tlg013:146:1:2
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg0627.tlg027.perseus-grc1:9
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg0085.tlg002.perseus-grc1:718
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:660
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg0006.tlg019.perseus-grc1:914
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg1250.tlg001:4:13
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:29
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2:76
56597	κενόω	A	I	1	a	empty	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:51
56597	κενόω	A	I	2	a	make	urn:cts:greekLit:tlg0006.tlg006.perseus-grc1:1138
56597	κενόω	A	I	2	a	make	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8:57
56597	κενόω	A	I	3	a	empty by depletion	urn:cts:greekLit:tlg0627.tlg012.perseus-grc1:2:51
56597	κενόω	A	I	3	a	empty by depletion	urn:cts:greekLit:tlg0719.tlg003.perseus-grc1:1:2
56597	κενόω	A	I	3	a	empty by depletion	urn:cts:greekLit:tlg1595.tlg271:p.30
56597	κενόω	A	I	3	a	empty by depletion	urn:cts:greekLit:tlg0061.tlg005:93
56597	κενόω	A	I	3	a	empty by depletion	urn:cts:greekLit:tlg0057.tlg010.perseus-grc1:1:13
56597	κενόω	A	I	3	a	empty by depletion	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56597	κενόω	A	I	3	a	empty by depletion	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56597	κενόω	A	I	3	a	empty by depletion	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56597	κενόω	A	I	4	a	empty out, pour away	urn:cts:greekLit:tlg1441.tlg001:7
56597	κενόω	A	I	4	a	empty out, pour away	urn:cts:greekLit:tlg0018.tlg001:1:119
56597	κενόω	A	I	4	a	empty out, pour away	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:24:1
56597	κενόω	A	I	4	a	empty out, pour away	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56597	κενόω	A	I	5	a	expend	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56597	κενόω	A	I	5	a	expend	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56597	κενόω	A	I	6	a	waste away, shrivel	urn:cts:greekLit:tlg0093.tlg001:7:4:3
56597	κενόω	A	I	6	a	waste away, shrivel	urn:cts:greekLit:tlg0093.tlg001:9:14:3
56597	κενόω	A	II	1	a	make empty	urn:cts:greekLit:tlg0031.tlg011.perseus-grc1:2:7
56597	κενόω	A	II	1	a	make empty	urn:cts:greekLit:tlg0031.tlg007.perseus-grc1:9:15
56597	κενόω	A	II	1	a	make empty	urn:cts:greekLit:tlg1764.tlg001:90:7
56597	κενόω	A	II	1	a	make empty	urn:cts:greekLit:tlg0031.tlg006.perseus-grc1:4:14
56599	κενταύρειον	A	I	1	a	centaury, Centaurea salonitana	urn:cts:greekLit:tlg0093.tlg001:3:3:6
56599	κενταύρειον	A	I	1	a	centaury, Centaurea salonitana	urn:cts:greekLit:tlg0664.tlg001:83
56599	κενταύρειον	A	I	1	a	centaury, Centaurea salonitana	Perseus:abo:pap,P.Oxy.:1088:59
56599	κενταύρειον	A	I	1	a	centaury, Centaurea salonitana	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56599	κενταύρειον	A	I	1	a	centaury, Centaurea salonitana	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:7
56599	κενταύρειον	A	I	1	a	centaury, Centaurea salonitana	urn:cts:greekLit:tlg0627.tlg023:2:59
56600	Κενταύρειος	A	I	1	a	of Centaurs	urn:cts:greekLit:tlg0006.tlg018.perseus-grc1:706
56600	Κενταύρειος	A	I	1	a	of Centaurs	urn:cts:greekLit:tlg0062.tlg042:25
56601	Κενταυρίδης	A	I	1	a	sprung from Centaurs	urn:cts:greekLit:tlg0062.tlg028:5
56602	Κενταυρικός	A	I	1	a	like a Centaur	urn:cts:greekLit:tlg0019.tlg009.perseus-grc1:38
56603	κενταυρίς	A	II	1	a	ear-ring,	urn:cts:greekLit:tlg0408.tlg001:1034
56603	κενταυρίς	A	III	1	a	female Centaur	urn:cts:greekLit:tlg1600.tlg001:2:3
56604	κενταυροκτόνος	A	I	1	a	Centaur-slaying	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:670
56605	κενταυρομαχία	A	I	1	a	battle	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:17:115
56605	κενταυρομαχία	A	I	1	a	battle	urn:cts:greekLit:tlg0007.tlg001:29
56605	κενταυρομαχία	A	I	1	a	battle	urn:cts:greekLit:tlg0007.tlg003:Thes::Rom::1
56606	κενταυροπληθής	A	I	1	a	full of Centaurs	urn:cts:greekLit:tlg0006.tlg009.perseus-grc1:1273
56607	Κένταυρος	A	I	1	a	brigands	urn:cts:greekLit:tlg1220.tlg001:171
56607	Κένταυρος	A	I	1	a	brigands	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56607	Κένταυρος	A	II	1	a	half-man and half-horse	urn:cts:greekLit:tlg0033.tlg002.perseus-grc1:2:44
56607	Κένταυρος	A	II	1	a	half-man and half-horse	urn:cts:greekLit:tlg0086.tlg016:461b:20
56607	Κένταυρος	A	II	1	a	half-man and half-horse	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:4:69
56607	Κένταυρος	A	II	1	a	half-man and half-horse	urn:cts:greekLit:tlg0510.tlg001:45
56607	Κένταυρος	A	IV	2	a	the pudenda	urn:cts:greekLit:tlg0513.tlg001:89
56608	Κενταυροφόνος	A	I	1	a	slaying Centaurs	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:17:20
56610	κεντέω	A	I	1	a	prick, goad, spur on	urn:cts:greekLit:tlg0627.tlg040:1
56610	κεντέω	A	I	1	a	prick, goad, spur on	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:1300
56610	κεντέω	A	I	1	a	prick, goad, spur on	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56610	κεντέω	A	I	2	a	sting	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:226
56610	κεντέω	A	I	2	a	sting	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:947
56610	κεντέω	A	I	2	a	sting	urn:cts:greekLit:tlg0545.tlg001:12:26
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:15:130
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:1030
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0006.tlg017.perseus-grc1:631
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0059.tlg023:456d
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4:47
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:3:3:11
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:3:1:29
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:1245
56610	κεντέω	A	I	3	a	prick, stab	urn:cts:greekLit:tlg0640.tlg001:3:4
56611	κέντημα	A	I	1	a	point	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:2:33:5
56611	κέντημα	A	I	2	a	prick, dot	urn:cts:greekLit:tlg0058.tlg001.perseus-grc1:31:30
56611	κέντημα	A	I	3	a	puncture	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56611	κέντημα	A	I	3	a	puncture	urn:cts:greekLit:tlg0722.tlg001:46:22:4
56611	κέντημα	A	I	3	a	puncture	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:63
56611	κέντημα	A	II	1	a	wound inflicted, sting	urn:cts:greekLit:tlg0085.tlg008:169
56611	κέντημα	A	II	1	a	wound inflicted, sting	urn:cts:greekLit:tlg0671.tlg001:27:2
56611	κέντημα	A	II	1	a	wound inflicted, sting	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56612	κεντηνάριος	A	I	1	a	centenarius, official drawing salary of	urn:cts:greekLit:tlg4085.tlg001:100
56612	κεντηνάριος	A	I	1	a	centenarius, official drawing salary of	urn:cts:greekLit:tlg4085.tlg001:000
56612	κεντηνάριος	A	I	1	a	centenarius, official drawing salary of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:446
56613	κεντηναρία	A	I	1	a	office of such a value,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56614	κεντηνάριον	A	I	1	a	weight of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:100
56614	κεντηνάριον	A	I	1	a	weight of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56614	κεντηνάριον	A	I	1	a	weight of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56614	κεντηνάριον	A	I	1	a	weight of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56614	κεντηνάριον	A	I	1	a	weight of	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:
56615	κέντησις	A	I	1	a	pricking	urn:cts:greekLit:tlg0086.tlg043:484a:34
56615	κέντησις	A	II	1	a	mosaic, IG Rom.	urn:cts:greekLit:tlg0086.tlg043:4:1417
56616	κεντητήριον	A	I	1	a	pricker, awl	urn:cts:greekLit:tlg0062.tlg016:20
56616	κεντητήριον	A	I	1	a	pricker, awl	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56616	κεντητήριον	A	I	1	a	pricker, awl	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56617	κεντητής	A	I	1	a	mosaic-worker,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56617	κεντητής	A	I	1	a	mosaic-worker,	urn:cts:greekLit:tlg9022.tlg001:9:466
56618	κεντητικός	A	I	1	a	prickly	urn:cts:greekLit:tlg0093.tlg001:3:9:6
56619	κεντητός	A	I	1	a	embroidered	urn:cts:greekLit:tlg0557.tlg002.perseus-grc1:39
56619	κεντητός	A	I	1	a	embroidered	http://www.trismegistos.org/text/25637
56622	κεντορίων	A	I	1	a	centurio	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:196
56622	κεντορίων	A	I	1	a	centurio	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56622	κεντορίων	A	I	1	a	centurio	urn:cts:greekLit:tlg0031.tlg002.perseus-grc1:15:39
56624	κεντρήεις	A	I	1	a	sharp, prickly	urn:cts:greekLit:tlg0022.tlg002:146
56625	κεντρηνεκής	A	I	1	a	spurred	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:5:752
56625	κεντρηνεκής	A	I	1	a	spurred	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:8:396
56626	κεντριάδαι	A	I	1	a	priests	urn:cts:greekLit:tlg2034.tlg003:2:30
56627	κεντρίζω	A	I	1	a	stimulate	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56627	κεντρίζω	A	I	1	a	stimulate	urn:cts:greekLit:tlg0565.tlg001:2:54
56627	κεντρίζω	A	I	1	a	stimulate	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:8:7:12
56627	κεντρίζω	A	I	1	a	stimulate	urn:cts:greekLit:tlg0018.tlg001:2:386
56628	κεντρικός	A	I	1	a	of	urn:cts:greekLit:tlg1764.tlg001:134:26
56628	κεντρικός	A	II	1	a	in de An.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56628	κεντρικός	A	II	1	a	in de An.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56629	κεντρίνης	A	I	1	a	spiny shark	urn:cts:greekLit:tlg0086.tlg051:310
56629	κεντρίνης	A	I	1	a	spiny shark	urn:cts:greekLit:tlg0023.tlg001.perseus-grc1:1:378
56629	κεντρίνης	A	II	1	a	fig-insect	urn:cts:greekLit:tlg0093.tlg001:2:8:2
56629	κεντρίνης	A	II	1	a	fig-insect	urn:cts:latinLit:phi0978.phi001:17:255
56632	κεντρίσκος	A	I	1	a	fish	urn:cts:greekLit:tlg0093.tlg010:171:9
56633	κεντρισμός	A	I	1	a	stimulatio,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56634	κεντριστέον	A	I	1	a	one must stimulate	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:64
56635	κεντρίτης	A	II	1	a	prickly	http://www.trismegistos.org/text/3787
56635	κεντρίτης	A	III	1	a	place	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:38
56636	κεντροβαρικά	A	I	1	a	on the centre of gravity: problems relating to this subject	urn:cts:greekLit:tlg4013.tlg002:543:30
56636	κεντροβαρικά	A	I	1	a	on the centre of gravity: problems relating to this subject	urn:cts:greekLit:tlg4013.tlg002:3:168
56637	κεντροδήλητος	A	I	1	a	torturing with goads	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:563
56638	κεντροειδής	A	I	1	a	like a centre, centriform	urn:cts:greekLit:tlg2000.tlg001:6:8:18
56639	κεντροθεσία	A	I	1	a	arrangement of heavenly bodies on cardinal points	urn:cts:greekLit:tlg1764.tlg001:226:33
56640	κεντρομανής	A	I	1	a	maddened by the spur,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56640	κεντρομανής	A	I	1	a	maddened by the spur,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56640	κεντρομανής	A	II	1	a	maddening by its barbs	urn:cts:greekLit:tlg1565.tlg001:5:246
56640	κεντρομανής	A	II	1	a	maddening by its barbs	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56641	κεντρομυρσίνη	A	I	1	a	butchers'broom, Ruscus aculeatus	urn:cts:greekLit:tlg0093.tlg001:3:17:4
56641	κεντρομυρσίνη	A	I	1	a	butchers'broom, Ruscus aculeatus	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
56642	κέντρον	A	I	1	a	horse-goad	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:23:387
56642	κέντρον	A	I	1	a	horse-goad	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:430
56642	κέντρον	A	I	1	a	horse-goad	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:1297
56642	κέντρον	A	I	1	a	horse-goad	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:7:1:29
