102123	ταβαίτας	A	I	1	a	wooden bowl	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:14:500d
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0434.tlg001:192
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0486.tlg001:108:8
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0486.tlg001:19
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0402.tlg001:88
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0458.tlg001:150:2
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0476.tlg001:4:14
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:123
104258	τόμος2	A	I	1	a	slice,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104258	τόμος2	A	I	2	a	piece of land,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104258	τόμος2	A	I	2	a	piece of land,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1739
104258	τόμος2	A	I	2	a	piece of land,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1742
104258	τόμος2	A	I	3	a	frustum	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104258	τόμος2	A	I	3	a	frustum	urn:cts:greekLit:tlg0552.tlg005:2:10
104258	τόμος2	A	II	1	a	roll	Perseus:abo:pap,P.Cair.Zen.:357:15
104258	τόμος2	A	II	1	a	roll	urn:cts:greekLit:tlg0527.tlg048:8:1
104258	τόμος2	A	II	1	a	roll	Perseus:abo:pap,PSI:10:1146:1
104258	τόμος2	A	II	1	a	roll	Perseus:abo:pap,SB:7362:1
104258	τόμος2	A	II	1	a	roll	Perseus:abo:pap,P.Grenf.:2:41:18
104258	τόμος2	A	II	1	a	roll	Perseus:abo:pap,P.Mich.:volume=2:123vvii 25
104258	τόμος2	A	II	1	a	roll	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104258	τόμος2	A	II	1	a	roll	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104258	τόμος2	A	II	1	a	roll	urn:cts:greekLit:tlg0004.tlg001.perseus-grc1:6:15
104258	τόμος2	A	II	1	a	roll	urn:cts:greekLit:tlg2034.tlg005:32
104259	Τομοῦροι	A	I	1	a	priests of Zeus	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:16:403
104259	Τομοῦροι	A	I	1	a	priests of Zeus	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:7:7:11
104259	Τομοῦροι	A	I	1	a	priests of Zeus	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104259	Τομοῦροι	A	I	1	a	priests of Zeus	urn:cts:greekLit:tlg4083.tlg001:1760:47
104259	Τομοῦροι	A	I	1	a	priests of Zeus	urn:cts:greekLit:tlg4083.tlg001:1806:37
104259	Τομοῦροι	A	I	1	a	priests of Zeus	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:223
104259	Τομοῦροι	A	I	1	a	priests of Zeus	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104260	τοναῖος	A	I	1	a	stretched,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104260	τοναῖος	A	I	1	a	stretched,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104260	τοναῖος	A	II	1	a	strained, loud voice,	urn:cts:greekLit:tlg0402.tlg001:169
104261	τονάριον	A	I	1	a	pitch-pipe,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104264	τονή	A	I	1	a	prolongation	urn:cts:greekLit:tlg0361.tlg001:14
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0019.tlg001.perseus-grc1:683
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0019.tlg009.perseus-grc1:747
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:614
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0062.tlg050.perseus-grc1:1
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg4000.tlg001:2:6
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0085.tlg008:298
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0650.tlg001:7:77
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0486.tlg001:108:4
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0486.tlg001:p.410H
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0708.tlg001:p.79V
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0650.tlg001:8:8
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0024.tlg001.perseus-grc1:2:541
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0024.tlg001.perseus-grc1:3:169
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:336
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg1608.tlg001:p.115
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104266	τονθορύζω	A	I	1	a	speak inarticulately, mumble,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:336
104268	τονιαῖος	A	I	1	a	consisting of one tone,	urn:cts:greekLit:tlg0086.tlg036:922b:6
104268	τονιαῖος	A	I	1	a	consisting of one tone,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104268	τονιαῖος	A	I	1	a	consisting of one tone,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104268	τονιαῖος	A	I	1	a	consisting of one tone,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104268	τονιαῖος	A	I	1	a	consisting of one tone,	urn:cts:greekLit:tlg0732.tlg006:113:12
104269	τονίζω	A	I	1	a	furnish with an accent,	urn:cts:greekLit:tlg0598.tlg001:6:45
104269	τονίζω	A	I	1	a	furnish with an accent,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1751
104269	τονίζω	A	I	1	a	furnish with an accent,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1169
104270	τονικός	A	I	1	a	of	urn:cts:greekLit:tlg0086.tlg030:693b:12
104270	τονικός	A	I	3	a	of	urn:cts:greekLit:tlg0082.tlg002:181:9
104270	τονικός	A	I	3	a	of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104270	τονικός	A	I	3	a	of	urn:cts:greekLit:tlg0082.tlg001:35:13
104270	τονικός	A	I	4	a	resulting from	urn:cts:greekLit:tlg0082.tlg001:11:4
104270	τονικός	A	I	4	a	resulting from	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104270	τονικός	A	I	4	a	resulting from	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:147
104270	τονικός	A	I	5	a	contractile,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104270	τονικός	A	I	5	a	contractile,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104270	τονικός	A	I	5	a	contractile,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104271	τόνιος	A	I	1	a	'tractor' machines,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104271	τόνιος	A	I	1	a	'tractor' machines,	urn:cts:greekLit:tlg0722.tlg001:49:2:1
104271	τόνιος	A	I	1	a	'tractor' machines,	urn:cts:greekLit:tlg0542.tlg001:10:31
104272	τονιστέον	A	I	1	a	one must accentuate,	urn:cts:greekLit:tlg0033.tlg002.perseus-grc1:4:9
104273	τονοειδής	A	I	1	a	drawn with difficulty,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104273	τονοειδής	A	I	1	a	drawn with difficulty,	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:2:3:11
104274	τόνος	A	I	1	a	that by which a thing is stretched,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:9:118
104274	τόνος	A	I	1	a	that by which a thing is stretched,	urn:cts:greekLit:tlg0019.tlg002.perseus-grc1:532
104274	τόνος	A	I	1	a	that by which a thing is stretched,	urn:cts:greekLit:tlg0490.tlg001:12
104274	τόνος	A	I	1	a	that by which a thing is stretched,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	I	1	a	that by which a thing is stretched,	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:923
104274	τόνος	A	I	1	a	that by which a thing is stretched,	urn:cts:greekLit:tlg0085.tlg008:206
104274	τόνος	A	I	1	a	that by which a thing is stretched,	urn:cts:greekLit:tlg0032.tlg014.perseus-grc1:10:2
104274	τόνος	A	I	2	a	sinews	urn:cts:greekLit:tlg0627.tlg010.perseus-grc1:11
104274	τόνος	A	I	2	a	sinews	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	I	2	a	sinews	urn:cts:greekLit:tlg0564.tlg003:158
104274	τόνος	A	I	3	a	twisted skeins of gut in torsion-engines,	urn:cts:greekLit:tlg1599.tlg001:65:34
104274	τόνος	A	I	3	a	twisted skeins of gut in torsion-engines,	urn:cts:greekLit:tlg0559.tlg012:83:4
104274	τόνος	A	I	3	a	twisted skeins of gut in torsion-engines,	urn:cts:greekLit:tlg0007.tlg022:15
104274	τόνος	A	I	4	a	row	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	1	a	stretching, tightening, straining, strain, tension,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:7:36
104274	τόνος	A	II	1	a	stretching, tightening, straining, strain, tension,	urn:cts:greekLit:tlg0565.tlg001:1:112
104274	τόνος	A	II	1	a	stretching, tightening, straining, strain, tension,	urn:cts:greekLit:tlg0565.tlg001:2:48
104274	τόνος	A	II	1	a	stretching, tightening, straining, strain, tension,	urn:cts:greekLit:tlg0565.tlg001:61
104274	τόνος	A	II	2	a	raising	urn:cts:greekLit:tlg0026.tlg003.perseus-grc1:209
104274	τόνος	A	II	2	a	raising	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:210
104274	τόνος	A	II	2	a	raising	urn:cts:greekLit:tlg0014.tlg018.perseus-grc1:280
104274	τόνος	A	II	2	a	raising	urn:cts:greekLit:tlg1595.tlg271:p.19
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:617b
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0086.tlg032:807a:17
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0032.tlg014.perseus-grc1:6:20
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0565.tlg001:1:79
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0086.tlg038.perseus-grc1:1413b:31
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0086.tlg004:804a:26
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0081.tlg004:13
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	a	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	a	pitch	urn:cts:latinLit:phi0978.phi001:35:29
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0086.tlg038.perseus-grc1:1403b:29
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0063.tlg001:629:27
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0082.tlg001:8:8
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0082.tlg002:167:2
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0627.tlg016:1:36
104274	τόνος	A	II	2	b	pitch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	c	measure	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:47
104274	τόνος	A	II	2	c	measure	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:62
104274	τόνος	A	II	2	c	measure	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:5:60
104274	τόνος	A	II	2	c	measure	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:174
104274	τόνος	A	II	2	d	key,	urn:cts:greekLit:tlg0088.tlg001:2p.37M
104274	τόνος	A	II	2	d	key,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	2	d	key,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0267.tlg001:1:20
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0062.tlg034:25
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0062.tlg034:27
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0007.tlg057:21
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0007.tlg057:2:563f
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0007.tlg061:34
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0061.tlg003:7
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0627.tlg055:16
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	3	a	mental	urn:cts:greekLit:tlg2050.tlg001:p.497B
104274	τόνος	A	II	4	a	'tension', force,	urn:cts:greekLit:tlg1269.tlg001:1:128
104274	τόνος	A	II	4	a	'tension', force,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	4	a	'tension', force,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	4	a	'tension', force,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104274	τόνος	A	II	4	a	'tension', force,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:134
104274	τόνος	A	III	1	a	tenor of one's way, course,	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:10(11).64
104274	τόνος	A	III	1	a	tenor of one's way, course,	urn:cts:greekLit:tlg0007.tlg054:13
104274	τόνος	A	IV	1	a	quarter	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg1734.tlg001:103d
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0722.tlg001:10:7:7
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0565.tlg001:1:47
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0526.tlg004.perseus-grc1:5:11:6
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0526.tlg004.perseus-grc1:1:26:2
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104275	τονόω	A	I	1	a	brace up,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:48
104275	τονόω	A	II	1	a	place the accent on	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:12:137
104275	τονόω	A	II	1	a	place the accent on	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104275	τονόω	A	II	1	a	place the accent on	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1880
104277	τόνωσις	A	I	1	a	strengthening, bracing,	urn:cts:greekLit:tlg0719.tlg004.perseus-grc1:1:3
104277	τόνωσις	A	I	1	a	strengthening, bracing,	urn:cts:greekLit:tlg0565.tlg001:1:95
104277	τόνωσις	A	I	1	a	strengthening, bracing,	urn:cts:greekLit:tlg0565.tlg001:108
104277	τόνωσις	A	I	1	a	strengthening, bracing,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104277	τόνωσις	A	I	1	a	strengthening, bracing,	urn:cts:greekLit:tlg0722.tlg001:8:24:19
104277	τόνωσις	A	I	1	a	strengthening, bracing,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104277	τόνωσις	A	I	1	a	strengthening, bracing,	urn:cts:greekLit:tlg0722.tlg001:7:19:1
104277	τόνωσις	A	I	2	a	vehemence	urn:cts:greekLit:tlg0018.tlg001:1:158
104277	τόνωσις	A	II	1	a	accentuation,	urn:cts:greekLit:tlg4083.tlg001:341:21
104278	τονωτέον	A	I	1	a	one must brace up,	urn:cts:greekLit:tlg0062.tlg056.perseus-grc1:
104278	τονωτέον	A	I	1	a	one must brace up,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104278	τονωτέον	A	I	1	a	one must brace up,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:64
104279	τονωτικός	A	I	1	a	bracing, strengthening,	urn:cts:greekLit:tlg0565.tlg001:2:48
104279	τονωτικός	A	I	1	a	bracing, strengthening,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104279	τονωτικός	A	I	1	a	bracing, strengthening,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104279	τονωτικός	A	I	1	a	bracing, strengthening,	urn:cts:greekLit:tlg0722.tlg001:6:32:10
104279	τονωτικός	A	I	1	a	bracing, strengthening,	urn:cts:greekLit:tlg0722.tlg001:6:35:1
104279	τονωτικός	A	I	1	a	bracing, strengthening,	urn:cts:greekLit:tlg0565.tlg001:1:49
104280	τοξάζομαι	A	I	1	a	shoot with a bow,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:8:220
104280	τοξάζομαι	A	I	1	a	shoot with a bow,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:228
104280	τοξάζομαι	A	I	1	a	shoot with a bow,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:218
104280	τοξάζομαι	A	I	1	a	shoot with a bow,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:22:27
104280	τοξάζομαι	A	I	1	a	shoot with a bow,	urn:cts:greekLit:tlg0024.tlg001.perseus-grc1:4:54
104280	τοξάζομαι	A	I	1	a	shoot with a bow,	urn:cts:greekLit:tlg1414.tlg001:13
104282	τοξαλκής	A	I	1	a	mighty with the bow,	urn:cts:greekLit:tlg0579.tlg001:58:2
104285	τοξαρχέω	A	I	1	a	to be captain of the archers,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104285	τοξαρχέω	A	I	1	a	to be captain of the archers,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104286	τόξαρχος	A	I	1	a	lord of the bow, archer,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104286	τόξαρχος	A	I	1	a	lord of the bow, archer,	urn:cts:greekLit:tlg0085.tlg002.perseus-grc1:556
104286	τόξαρχος	A	II	1	a	captain of the archers,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104286	τόξαρχος	A	II	1	a	captain of the archers,	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3:98
104286	τόξαρχος	A	II	1	a	captain of the archers,	urn:cts:greekLit:tlg0074.tlg001:1:8:4
104286	τόξαρχος	A	II	1	a	captain of the archers,	urn:cts:greekLit:tlg0074.tlg001:1:22:7
104287	τοξεία	A	I	1	a	archery	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104287	τοξεία	A	I	1	a	archery	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:3:8
104287	τοξεία	A	I	1	a	archery	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:5:74
104287	τοξεία	A	I	1	a	archery	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:16:4:10
104287	τοξεία	A	I	1	a	archery	urn:cts:greekLit:tlg0018.tlg001:2:158
104287	τοξεία	A	I	1	a	archery	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:1:3:8
104287	τοξεία	A	I	1	a	archery	urn:cts:greekLit:tlg0658.tlg001:9:3
104287	τοξεία	A	II	1	a	force of archers,	urn:cts:greekLit:tlg0638.tlg001:8:7
104287	τοξεία	A	II	1	a	force of archers,	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:5:5:4
104288	τοξελκής	A	I	1	a	drawing the bow,	urn:cts:greekLit:tlg2583.tlg001:4:244
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:132
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:427
104289	τόξευμα	A	I	1	a	arrow,	Eur. Fr. 455
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:139
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:1:8:19
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:1:4:23
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0006.tlg009.perseus-grc1:991
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:7:30
104289	τόξευμα	A	I	1	a	arrow,	Eur. Fr. 562
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0033.tlg004.perseus-grc1:5(4).47
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:1085
104289	τόξευμα	A	I	1	a	arrow,	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:1005
104289	τόξευμα	A	II	1	a	force of archers,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:6:112
104289	τόξευμα	A	II	1	a	force of archers,	urn:cts:greekLit:tlg0007.tlg030:21
104290	τοξεύς	A	I	1	a	bowman:	urn:cts:greekLit:tlg0020.tlg007:110:4
104291	τόξευσις	A	I	1	a	a shooting with the bow,	urn:cts:greekLit:tlg2200.tlg006:30:8
104291	τόξευσις	A	I	1	a	a shooting with the bow,	urn:cts:greekLit:tlg2200.tlg006:9
104292	τοξευτήρ	A	I	1	a	Centaur,	urn:cts:greekLit:tlg0653.tlg001.perseus-grc1:400
104292	τοξευτήρ	A	I	1	a	Centaur,	urn:cts:greekLit:tlg0653.tlg001.perseus-grc1:1
104292	τοξευτήρ	A	I	1	a	Centaur,	urn:cts:greekLit:tlg0579.tlg003:499
104292	τοξευτήρ	A	I	1	a	Centaur,	urn:cts:greekLit:tlg0024.tlg001.perseus-grc1:3:22
104292	τοξευτήρ	A	II	1	a	a species of wolf,	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:
104292	τοξευτήρ	A	II	1	a	a species of wolf,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
104292	τοξευτήρ	A	II	1	a	a species of wolf,	urn:cts:greekLit:tlg0024.tlg001.perseus-grc1:3:296
104293	τοξευτής	A	I	1	a	bowman, archer,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:23:850
