112910	χά	A	I	1	a	ha! ha!,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:16:224
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:14:529
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:520
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:4:50
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:10:133
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:21:118
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:183
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:14:500
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:2:91
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:24:230
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:8:7:5
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:4:299
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:20:4
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:11:189
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:3:349
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:540
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	Eur. Fr. 603.4
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:18:19
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg1492.tlg001:168
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:872
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0019.tlg009.perseus-grc1:1459
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:738
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0513.tlg001:10
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:715
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:55
114096	χλαῖνα	A	I	1	a	upper-garment, cloak, wrapper,	urn:cts:greekLit:tlg0006.tlg001.perseus-grc1:80
114097	χλαινηφόρος	A	I	1	a	wearing a	Perseus:abo:pap,BKT:5(1).115
114098	χλαινίζω	A	I	1	a	clothe with a	urn:cts:greekLit:tlg0087.tlg036:149
114100	χλαινιστής	A	I	1	a	one who clothes with a	urn:cts:greekLit:tlg0087.tlg036:149
114102	χλαινόω	A	I	1	a	cover with a cloak,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114102	χλαινόω	A	I	1	a	cover with a cloak,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114102	χλαινόω	A	I	1	a	cover with a cloak,	urn:cts:greekLit:tlg2045.tlg001.perseus-grc1:1:373
114103	χλαίνωμα	A	I	1	a	clothing,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114103	χλαίνωμα	A	I	1	a	clothing,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114104	χλαμυδηφόρος	A	I	1	a	one who wears a	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:15:6
114104	χλαμυδηφόρος	A	I	1	a	one who wears a	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114105	χλαμύδιον	A	I	2	a	shabby cloak,	urn:cts:greekLit:tlg0007.tlg049:29
114105	χλαμύδιον	A	I	2	a	shabby cloak,	urn:cts:greekLit:tlg0007.tlg057:9
114107	χλαμυδοειδής	A	I	1	a	like a	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:2:5:9
114107	χλαμυδοειδής	A	I	1	a	like a	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:14
114108	χλαμυδοποιία	A	I	1	a	making of	urn:cts:greekLit:tlg0542.tlg001:7:33
114108	χλαμυδοποιία	A	I	1	a	making of	urn:cts:greekLit:tlg0542.tlg001:159
114108	χλαμυδοποιία	A	I	1	a	making of	urn:cts:greekLit:tlg0032.tlg002.perseus-grc1:2:7:6
114110	χλαμυδουρψός	A	I	1	a	maker of	urn:cts:greekLit:tlg0542.tlg001:7:159
114111	χλαμυδοφορέω	A	I	1	a	wear a	urn:cts:greekLit:tlg0542.tlg001:7:46
114112	χλαμυδόομαι	A	I	1	a	to be clad in a chlamys,	urn:cts:greekLit:tlg2037.tlg001:32
114114	χλαμυρός	A	I	1	a	luxurious,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:674
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:7:4:4
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0487.tlg001:34
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0542.tlg001:10:124
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0086.tlg051:500
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg1609.tlg001:62J
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg1716.tlg001:7:468
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0062.tlg022:30
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0542.tlg001:10:124
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg1600.tlg001:1:6
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	1	a	short mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	2	a	military cloak,	urn:cts:greekLit:tlg0410.tlg001:16
114115	χλαμύς	A	I	2	a	military cloak,	urn:cts:greekLit:tlg0541.tlg001:331
114115	χλαμύς	A	I	2	a	military cloak,	urn:cts:greekLit:tlg0007.tlg027:11
114115	χλαμύς	A	I	2	a	military cloak,	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:987
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg1595.tlg150:p.27J
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg0007.tlg012:35
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg0007.tlg032:13
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg0007.tlg057:42
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg0062.tlg018:41
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg1240.tlg001:2
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg0385.tlg001:59:17
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg0385.tlg001:60:17
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg0015.tlg001:4:7:3
114115	χλαμύς	A	I	3	a	the general's cloak,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	4	a	mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114115	χλαμύς	A	I	4	a	mantle,	Perseus:abo:pap,P.Lond.:2:402
114115	χλαμύς	A	I	4	a	mantle,	Perseus:abo:pap,P.Lond.: ii 16
114115	χλαμύς	A	I	4	a	mantle,	urn:cts:greekLit:tlg0641.tlg001:1:8
114115	χλαμύς	A	I	4	a	mantle,	Perseus:abo:pap,P.Oxy.:1288:24
114115	χλαμύς	A	I	4	a	mantle,	urn:cts:greekLit:tlg0007.tlg047:26
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:195
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0328.tlg001:14:9
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:7
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0006.tlg008.perseus-grc1:110
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:1190
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0006.tlg016.perseus-grc1:42
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0385.tlg001:46:18
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114116	χλανίδιον	A	I	1	a	a woman's mantle,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114119	χλανιδοποιία	A	I	1	a	trade of a	urn:cts:greekLit:tlg0032.tlg002.perseus-grc1:2:7:6
114120	χλανιδοποιός	A	I	1	a	maker of	urn:cts:greekLit:tlg0542.tlg001:7:159
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0261.tlg001:37:12
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:3:139
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:140
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg1595.tlg150:p.21J
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0019.tlg010.perseus-grc1:848
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0410.tlg001:33:3
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0007.tlg015:23
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0007.tlg015:2:583e
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0014.tlg036.perseus-grc1:45
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0014.tlg021.perseus-grc1:133
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0458.tlg001:108
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:338
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0450.tlg001:19
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0406.tlg001:18:2
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg1699.tlg001:p.40H
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg1699.tlg001:p.53H
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:1693
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0019.tlg012:491
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114122	χλανίς	A	I	1	a	upper-garment of wool,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114122	χλανίς	A	I	2	a	paludamentum,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:3
114122	χλανίς	A	I	2	a	paludamentum,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114122	χλανίς	A	I	2	a	paludamentum,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114122	χλανίς	A	I	2	a	paludamentum,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114125	χλανίτιδες	A	I	1	a	necklaces,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114126	χλαρός	A	I	1	a	exultingly, gaily	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114127	χλεμερός	A	I	1	a	warm	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114129	χλευάζω	A	I	1	a	jest, scoff,	urn:cts:greekLit:tlg0019.tlg009.perseus-grc1:376
114129	χλευάζω	A	I	1	a	jest, scoff,	urn:cts:greekLit:tlg0086.tlg038.perseus-grc1:1379a:29
114129	χλευάζω	A	I	1	a	jest, scoff,	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:4:3:13
114129	χλευάζω	A	I	1	a	jest, scoff,	urn:cts:greekLit:tlg1250.tlg001:18 ii 5
114129	χλευάζω	A	I	1	a	jest, scoff,	urn:cts:greekLit:tlg1595.tlg271:p.29
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0059.tlg038:397d
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0014.tlg007.perseus-grc1:7
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0014.tlg019.perseus-grc1:23
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0014.tlg047.perseus-grc1:34
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0541.tlg009:215
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0007.tlg002:10
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0007.tlg061:45
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0451.tlg001:11:31
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0086.tlg036:952b:22
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0007.tlg042:13
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0007.tlg042:25
114129	χλευάζω	A	I	2	a	scoff, jeer at, treat scornfully,	urn:cts:greekLit:tlg0007.tlg042:2:504f
114131	χλευασία	A	I	1	a	mockery, scoffing,	urn:cts:greekLit:tlg0014.tlg024.perseus-grc1:16
114131	χλευασία	A	I	1	a	mockery, scoffing,	urn:cts:greekLit:tlg0086.tlg044:144a:6
114131	χλευασία	A	I	1	a	mockery, scoffing,	urn:cts:greekLit:tlg0385.tlg001:39:19
114132	χλεύασμα	A	I	1	a	mockery,	urn:cts:greekLit:tlg0527.tlg032:12:4
114132	χλεύασμα	A	I	1	a	mockery,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:14:459
114133	χλευασμός	A	I	1	a	irony,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114133	χλευασμός	A	I	1	a	irony,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114133	χλευασμός	A	I	2	a	mockery,	urn:cts:greekLit:tlg0007.tlg045:36
114133	χλευασμός	A	I	2	a	mockery,	urn:cts:greekLit:tlg0007.tlg063:39
114134	χλευαστής	A	I	1	a	mocker, scoffer,	urn:cts:greekLit:tlg0086.tlg038.perseus-grc1:1380a:29
114134	χλευαστής	A	I	1	a	mocker, scoffer,	urn:cts:greekLit:tlg4036.tlg022:230
114134	χλευαστής	A	I	1	a	mocker, scoffer,	urn:cts:greekLit:tlg0542.tlg001:9:149
114134	χλευαστής	A	I	1	a	mocker, scoffer,	urn:cts:greekLit:tlg0542.tlg001:6:47
114135	χλευαστικός	A	I	1	a	derisory,	urn:cts:greekLit:tlg0018.tlg001:2:552
114135	χλευαστικός	A	I	1	a	derisory,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114135	χλευαστικός	A	I	1	a	derisory,	urn:cts:greekLit:tlg0542.tlg001:6:200
114137	χλεύη	A	I	1	a	joke, jest,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:202
114137	χλεύη	A	I	1	a	joke, jest,	urn:cts:greekLit:tlg0679.tlg001:8
114137	χλεύη	A	I	1	a	joke, jest,	urn:cts:greekLit:tlg0018.tlg001:2:111
114137	χλεύη	A	I	1	a	joke, jest,	urn:cts:greekLit:tlg0062.tlg030:40
114137	χλεύη	A	I	1	a	joke, jest,	urn:cts:greekLit:tlg0015.tlg001:7:8:4
114137	χλεύη	A	I	1	a	joke, jest,	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:
114138	χλήδης	A	I	1	a	eunuch,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114139	χλῆδος	A	I	1	a	slime, mud, the rubbish carried down by a flood	urn:cts:greekLit:tlg0085.tlg008:16
114139	χλῆδος	A	I	1	a	slime, mud, the rubbish carried down by a flood	urn:cts:greekLit:tlg0014.tlg055.perseus-grc1:22
114139	χλῆδος	A	I	1	a	slime, mud, the rubbish carried down by a flood	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:27
114139	χλῆδος	A	I	1	a	slime, mud, the rubbish carried down by a flood	urn:cts:greekLit:tlg0433.tlg001:28
114139	χλῆδος	A	I	1	a	slime, mud, the rubbish carried down by a flood	urn:cts:greekLit:tlg0433.tlg001:1:142
114139	χλῆδος	A	I	1	a	slime, mud, the rubbish carried down by a flood	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114140	χλιά	A	I	1	a	warmth,	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:34
114140	χλιά	A	I	1	a	warmth,	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:5:15
114140	χλιά	A	I	1	a	warmth,	urn:cts:greekLit:tlg0022.tlg002:206
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0061.tlg002:40
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0011.tlg009:4
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0086.tlg036:888b:40
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0627.tlg025:10
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0402.tlg001:149:11
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0086.tlg036:929b:31
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0019.tlg010.perseus-grc1:64
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0086.tlg014:595b:12
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0565.tlg001:2:87
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0627.tlg017:154
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg1492.tlg001:12:125
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:
114141	χλιαίνω	A	I	1	a	warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0521.tlg001:[290]
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:181
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0664.tlg001:139
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0565.tlg001:1:82
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0565.tlg001:1
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0434.tlg001:125
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0434.tlg001:143
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0019.tlg001.perseus-grc1:975
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0086.tlg036:884b:17
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114142	χλιαρός	A	I	1	a	warm,	urn:cts:greekLit:tlg0627.tlg030.perseus-grc1:9
114142	χλιαρός	A	I	2	a	lukewarm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114142	χλιαρός	A	I	2	a	lukewarm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114142	χλιαρός	A	I	2	a	lukewarm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114143	χλιαρότης	A	I	1	a	warmth,	urn:cts:greekLit:tlg4036.tlg022:53
114144	χλιαροψύχιον	A	I	1	a	tepid bath,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114145	χλίασμα	A	I	1	a	fomentation,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114145	χλίασμα	A	I	1	a	fomentation,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:33
114145	χλίασμα	A	I	1	a	fomentation,	urn:cts:greekLit:tlg0627.tlg036:1:35
114145	χλίασμα	A	I	1	a	fomentation,	urn:cts:greekLit:tlg0565.tlg001:2:28
114146	χλιάω	A	I	1	a	to be warm,	urn:cts:greekLit:tlg0022.tlg002:110
114146	χλιάω	A	I	1	a	to be warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114146	χλιάω	A	I	1	a	to be warm,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
114148	χλιδαίνομαι	A	I	1	a	to be luxurious,	urn:cts:greekLit:tlg0032.tlg004.perseus-grc1:8:8
114149	χλιδανός	A	I	1	a	luxurious, delicate, voluptuous,	urn:cts:greekLit:tlg0009.tlg001:21:8
114149	χλιδανός	A	I	1	a	luxurious, delicate, voluptuous,	urn:cts:greekLit:tlg0085.tlg002.perseus-grc1:544
114149	χλιδανός	A	I	1	a	luxurious, delicate, voluptuous,	urn:cts:greekLit:tlg0006.tlg001.perseus-grc1:500
114149	χλιδανός	A	I	1	a	luxurious, delicate, voluptuous,	urn:cts:greekLit:tlg0007.tlg015:23
114150	χλιδανόσφυρος	A	I	1	a	with delicate ankles,	urn:cts:greekLit:tlg4105.tlg001:41:7
114151	χλιδάω	A	I	1	a	to be soft	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:10(11).84
114151	χλιδάω	A	I	1	a	to be soft	urn:cts:greekLit:tlg0085.tlg008:313
114151	χλιδάω	A	I	1	a	to be soft	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:640
114151	χλιδάω	A	I	1	a	to be soft	urn:cts:greekLit:tlg0074.tlg001:5:4:4
114151	χλιδάω	A	I	1	a	to be soft	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:971
114151	χλιδάω	A	I	1	a	to be soft	Eur. Fr. 986
114151	χλιδάω	A	I	1	a	to be soft	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:358
114151	χλιδάω	A	I	1	a	to be soft	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:360
114151	χλιδάω	A	I	1	a	to be soft	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:833
114152	χλιδή	A	I	1	a	delicacy, luxury, effeminacy,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:6:127
114152	χλιδή	A	I	1	a	delicacy, luxury, effeminacy,	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:466
114152	χλιδή	A	I	1	a	delicacy, luxury, effeminacy,	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:1447
114152	χλιδή	A	I	1	a	delicacy, luxury, effeminacy,	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:942
